news_title,publish_date,sentence,risk_label
St. Louis-Area Agency to Price $150M Light-Rail Transaction By Month's End,2005-10-07 00:00:00,"During that time, the group would have had to collect another 27,000 voter signatures.",0.0
St. Louis-Area Agency to Price $150M Light-Rail Transaction By Month's End,2005-10-07 00:00:00,The argument over the ordinance centered on whether the ordinance took effect immediately.,0.0
St. Louis-Area Agency to Price $150M Light-Rail Transaction By Month's End,2005-10-07 00:00:00,"The court last week ruled that it did become effective right away because it involves government operations, and that in turn meant that the ordinance and bond issue could not be subjected to a public vote.",0.0
St. Louis-Area Agency to Price $150M Light-Rail Transaction By Month's End,2005-10-07 00:00:00,"This week, the group behind the petition drive said it would not appeal the decision.",0.0
St. Louis-Area Agency to Price $150M Light-Rail Transaction By Month's End,2005-10-07 00:00:00,"However, the bi-state agency has decided to wait until the appeal deadline passes on october 22 before pricing the bonds to ensure there is no challenge, the agency's chief financial officer John Noce said yesterday.",0.0
St. Louis-Area Agency to Price $150M Light-Rail Transaction By Month's End,2005-10-07 00:00:00,Banc of America Securities LLC is the underwriter and Gilmore & Bell PC is bond counsel.,0.0
St. Louis-Area Agency to Price $150M Light-Rail Transaction By Month's End,2005-10-07 00:00:00,"The securities are being structured in a short-term, floating-rate mode so that the agency can easily retire a portion of the debt with any proceeds of an award or settlement that officials hope to receive in connection with pending litigation filed against the former companies that managed the project.",0.0
Tasman to Fill Transit Gap in Silicon Valley,2000-02-07 00:00:00,"The majority of the Tasman West system will be at-grade, with the exception of an approximately 1,800-ft. depressed section in the area south of Moffett Field.",0.0
Tasman to Fill Transit Gap in Silicon Valley,2000-02-07 00:00:00,"According to Jack Collins, rail projects manager with owner and operator, the Santa Clara Valley Transportation Authority (VTA), the project is currently trending eight months ahead of the original schedule and approximately $ 11 million under budget, with more than 90 percent of the approximately 30 construction contracts awarded to date.",0.0
Tasman to Fill Transit Gap in Silicon Valley,2000-02-07 00:00:00,"That progress may seem remarkable in light of the funding challenges, weather-related delays and various other design and construction issues that have had to be resolved in getting it off the drawing board and into construction.",1.0
Tasman to Fill Transit Gap in Silicon Valley,2000-02-07 00:00:00,"Restructured A vision of Bay Area transit planners since the mid-1980s, the Tasman Light Rail project seemed doomed just two years ago after the California Supreme Court struck down a sales tax planned to fund a major part of the project.",1.0
Tasman to Fill Transit Gap in Silicon Valley,2000-02-07 00:00:00,Quick work by the owner revived the planned rail extension.,0.0
Tasman to Fill Transit Gap in Silicon Valley,2000-02-07 00:00:00,"Collins marveled, ''That was unheard of before; cities usually do not kick in capitol funds'' for such projects.",0.0
Tasman to Fill Transit Gap in Silicon Valley,2000-02-07 00:00:00,"He credits the cities of Mountain View, Santa Clara, Sunnyvale and San Jose with helping keep the project moving forward.",0.0
Tasman to Fill Transit Gap in Silicon Valley,2000-02-07 00:00:00,"''Cities can really hold up your project if you do not have their buy-in,'' Collins said.",0.0
Tasman to Fill Transit Gap in Silicon Valley,2000-02-07 00:00:00,''we have gotten excellent cooperation from all the cities that we go through.,0.0
Tasman to Fill Transit Gap in Silicon Valley,2000-02-07 00:00:00,That is one reason why this project is ahead of schedule.'',0.0
Tasman to Fill Transit Gap in Silicon Valley,2000-02-07 00:00:00,"''We worked with the cities and got their approvals in advance, so when we were ready to go, we did not have all that many issues to resolve.",0.0
Tasman to Fill Transit Gap in Silicon Valley,2000-02-07 00:00:00,"In some cases, we were able to get the bid packages out two to three months earlier than planned,'' Collins added.",0.0
Tasman to Fill Transit Gap in Silicon Valley,2000-02-07 00:00:00,"Construction Challenges Traffic issues, the interface between civil and systems installation, weather delays and extensive utility conflicts are among the myriad challenges contractors have faced during the course of constructing the Tasman West Light Rail project.",1.0
Tasman to Fill Transit Gap in Silicon Valley,2000-02-07 00:00:00,"R&L Brosamer's contract is particularly diverse, incorporating various trackway, station foundation, sitework, retaining walls and electrical components.",0.0
Tasman to Fill Transit Gap in Silicon Valley,2000-02-07 00:00:00,"In addition, the contract includes construction of major structures such as the Sunnyvale West Channel, consisting of concrete box culverts that divert an existing creek, and a below-grade you-shaped structure at the south end of Moffett Field called the Moffett Depressed Section.",0.0
Tasman to Fill Transit Gap in Silicon Valley,2000-02-07 00:00:00,The contractor started construction in May 1997 and is slated to complete its contract next March.,0.0
Tasman to Fill Transit Gap in Silicon Valley,2000-02-07 00:00:00,"''Probably one of the biggest challenges was early on, building the Sunnyvale West Channel in time for the El Nio storms,'' commented Project Manager John Pologar.",0.0
Tasman to Fill Transit Gap in Silicon Valley,2000-02-07 00:00:00,"''Because of a lot of utility conflicts, the structure was being redesigned as we were building it.''",1.0
Tasman to Fill Transit Gap in Silicon Valley,2000-02-07 00:00:00,"R&L Brosamer completed the structure in about three months, avoiding the winter rains.",0.0
Judge blocks Old Colony rail station contract,1996-04-12 00:00:00,A Middlesex Superior Court judge is blocking the MBTA from awarding a contract to build 14 stations for the Old Colony commuter rail project.,1.0
Judge blocks Old Colony rail station contract,1996-04-12 00:00:00,"The decision issued Wednesday by Judge Isaac Borenstein could delay the opening of the Plymouth and Middleboro lines, which are scheduled to begin service december 15.",0.0
Judge blocks Old Colony rail station contract,1996-04-12 00:00:00,It is unclear how much of a delay is likely.,0.0
Judge blocks Old Colony rail station contract,1996-04-12 00:00:00,"The dispute may go to trial, which could drag on for months.",1.0
Judge blocks Old Colony rail station contract,1996-04-12 00:00:00,"The Patriot Ledger Phil Puccia, MBTA chief of staff, said T managers are concerned about the project's timetable.",0.0
Judge blocks Old Colony rail station contract,1996-04-12 00:00:00,Construction of the stations was supposed to begin last month.,0.0
Judge blocks Old Colony rail station contract,1996-04-12 00:00:00,"Puccia said that lost time could still be made up, if the legal dispute is settled quickly.",0.0
Judge blocks Old Colony rail station contract,1996-04-12 00:00:00,"""This is very bad news for us,"" a transportation source said.",0.0
Judge blocks Old Colony rail station contract,1996-04-12 00:00:00,"In his decision, Borenstein stopped the T from awarding the station contract to Braintree-based Peabody Construction Inc., saying there were enough questions raised about the award process to halt the award.",1.0
Judge blocks Old Colony rail station contract,1996-04-12 00:00:00,He acknowledged his action may hold up the railroad.,0.0
Judge blocks Old Colony rail station contract,1996-04-12 00:00:00,"""All the parties to this dispute may suffer harm, including the public in that the construction of the Old Colony line is delayed,"" Borenstein wrote.",0.0
Judge blocks Old Colony rail station contract,1996-04-12 00:00:00,But the judge ruled that the larger question -- fairness in bidding on public contracts -- is more important than project delays.,1.0
Judge blocks Old Colony rail station contract,1996-04-12 00:00:00,"""Public bidding laws exist for the purpose of leveling the playing field, preventing favoritism and avoiding event the appearance of impropriety,"" Borenstein wrote.",0.0
Judge blocks Old Colony rail station contract,1996-04-12 00:00:00,"""The public trust demands no less.""",0.0
Builder challenges station contract,1996-02-08 00:00:00,"Construction on the $ 480 million Middleboro and Plymouth lines began last spring, and service is scheduled to begin in December.",0.0
Builder challenges station contract,1996-02-08 00:00:00,"The MBTA is restoring the three-branch Old Colony railroad, which will run from Boston to Braintree and then branch to Plymouth, Middleboro and Scituate's Greenbush section.",0.0
Builder challenges station contract,1996-02-08 00:00:00,"Sources close to the project say track and signal work have fallen behind schedule in recent months, but top T managers say they will meet the December deadline and the project will stay on budget.",1.0
Builder challenges station contract,1996-02-08 00:00:00,The controversial $ 215 million Greenbush branch still needs final environmental approvals before work can begin.,0.0
Builder challenges station contract,1996-02-08 00:00:00,"From Braintree, the T plans to rebuild about 25 miles of track to Middleboro, another 25 miles to Kingston-Plymouth and 17.7 miles of track to Greenbush.",0.0
A SPECIAL REPORT ;  THE NEW OLD COLONY ;  A RAILROAD REBORN ;  The gate debate ;  Safety of road crossings still a concern,1997-09-19 00:00:00,Trains on the Old Colony Line will run up to 70 mph.,0.0
A SPECIAL REPORT ;  THE NEW OLD COLONY ;  A RAILROAD REBORN ;  The gate debate ;  Safety of road crossings still a concern,1997-09-19 00:00:00,"On the branch that ends at stations in Plymouth and Kingston, they will pass through 11 communities on the 65-minute ride from South Station in Boston.",0.0
